id,difficulty,width,height,mines,status,touches,guesses,revealed_count,total_safe_cells,score,method,guess
226,beginner,9,9,10,won,24,0,71,71,24,subset,probability
227,beginner,9,9,10,won,22,0,71,71,22,subset,probability
228,beginner,9,9,10,won,15,0,71,71,15,subset,probability
229,beginner,9,9,10,won,28,0,71,71,28,subset,probability
230,beginner,9,9,10,won,28,0,71,71,28,subset,probability
231,beginner,9,9,10,won,17,0,71,71,17,subset,probability
232,beginner,9,9,10,won,19,0,71,71,19,subset,probability
233,beginner,9,9,10,won,19,0,71,71,19,subset,probability
234,beginner,9,9,10,won,18,0,71,71,18,subset,probability
235,beginner,9,9,10,won,16,0,71,71,16,subset,probability
236,beginner,9,9,10,won,15,0,71,71,15,subset,probability
237,beginner,9,9,10,lost,15,1,71,71,16,subset,probability
238,beginner,9,9,10,won,14,0,71,71,14,subset,probability
239,beginner,9,9,10,won,15,0,71,71,15,subset,probability
240,beginner,9,9,10,won,20,0,71,71,20,subset,probability
241,beginner,9,9,10,won,15,1,71,71,15,subset,probability
242,beginner,9,9,10,won,22,0,71,71,22,subset,probability
243,beginner,9,9,10,won,17,0,71,71,17,subset,probability
244,beginner,9,9,10,won,19,0,71,71,19,subset,probability
245,beginner,9,9,10,won,21,0,71,71,21,subset,probability
246,beginner,9,9,10,won,20,0,71,71,20,subset,probability
247,beginner,9,9,10,won,20,0,71,71,20,subset,probability
248,beginner,9,9,10,won,12,0,71,71,12,subset,probability
249,beginner,9,9,10,won,14,0,71,71,14,subset,probability
250,beginner,9,9,10,won,28,0,71,71,28,subset,probability
251,beginner,9,9,10,won,13,0,71,71,13,subset,probability
252,beginner,9,9,10,won,12,0,71,71,12,subset,probability
253,beginner,9,9,10,won,14,0,71,71,14,subset,probability
254,beginner,9,9,10,won,22,0,71,71,22,subset,probability
255,beginner,9,9,10,won,24,0,71,71,24,subset,probability
256,beginner,9,9,10,won,14,0,71,71,14,subset,probability
257,beginner,9,9,10,won,9,0,71,71,9,subset,probability
258,beginner,9,9,10,won,14,0,71,71,14,subset,probability
259,beginner,9,9,10,won,32,1,71,71,32,subset,probability
260,beginner,9,9,10,won,13,0,71,71,13,subset,probability
261,beginner,9,9,10,won,14,1,71,71,14,subset,probability
262,beginner,9,9,10,won,12,0,71,71,12,subset,probability
263,beginner,9,9,10,won,19,0,71,71,19,subset,probability
264,beginner,9,9,10,won,21,1,71,71,21,subset,probability
265,beginner,9,9,10,won,23,1,71,71,23,subset,probability
266,beginner,9,9,10,won,18,0,71,71,18,subset,probability
267,beginner,9,9,10,won,12,0,71,71,12,subset,probability
268,beginner,9,9,10,won,20,0,71,71,20,subset,probability
269,beginner,9,9,10,won,12,0,71,71,12,subset,probability
270,beginner,9,9,10,won,22,0,71,71,22,subset,probability
271,beginner,9,9,10,won,17,0,71,71,17,subset,probability
272,beginner,9,9,10,won,29,1,71,71,29,subset,probability
273,beginner,9,9,10,won,16,0,71,71,16,subset,probability
274,beginner,9,9,10,won,7,0,71,71,7,subset,probability
275,beginner,9,9,10,won,26,0,71,71,26,subset,probability
276,beginner,9,9,10,won,15,0,71,71,15,subset,probability
277,beginner,9,9,10,won,20,0,71,71,20,subset,probability
278,beginner,9,9,10,won,23,0,71,71,23,subset,probability
279,beginner,9,9,10,won,23,0,71,71,23,subset,probability
280,beginner,9,9,10,won,13,1,71,71,13,subset,probability
281,beginner,9,9,10,won,12,0,71,71,12,subset,probability
282,beginner,9,9,10,won,12,0,71,71,12,subset,probability
283,beginner,9,9,10,won,18,0,71,71,18,subset,probability
284,beginner,9,9,10,won,9,0,71,71,9,subset,probability
285,beginner,9,9,10,won,20,0,71,71,20,subset,probability
286,beginner,9,9,10,won,18,0,71,71,18,subset,probability
287,beginner,9,9,10,won,12,0,71,71,12,subset,probability
288,beginner,9,9,10,won,13,1,71,71,13,subset,probability
289,beginner,9,9,10,won,19,0,71,71,19,subset,probability
290,beginner,9,9,10,won,18,0,71,71,18,subset,probability
291,beginner,9,9,10,won,14,0,71,71,14,subset,probability
292,beginner,9,9,10,won,26,2,71,71,26,subset,probability
293,beginner,9,9,10,won,13,0,71,71,13,subset,probability
294,beginner,9,9,10,won,17,0,71,71,17,subset,probability
295,beginner,9,9,10,won,7,0,71,71,7,subset,probability
296,beginner,9,9,10,won,21,0,71,71,21,subset,probability
297,beginner,9,9,10,won,14,0,71,71,14,subset,probability
298,beginner,9,9,10,won,15,0,71,71,15,subset,probability
299,beginner,9,9,10,won,21,0,71,71,21,subset,probability
300,beginner,9,9,10,won,9,0,71,71,9,subset,probability
301,intermediate,16,16,40,won,78,0,216,216,78,subset,probability
302,intermediate,16,16,40,won,98,0,216,216,98,subset,probability
303,intermediate,16,16,40,lost,59,1,215,216,61,subset,probability
304,intermediate,16,16,40,lost,67,2,213,216,71,subset,probability
305,intermediate,16,16,40,won,82,0,216,216,82,subset,probability
306,intermediate,16,16,40,won,77,3,216,216,77,subset,probability
307,intermediate,16,16,40,won,74,1,216,216,74,subset,probability
308,intermediate,16,16,40,won,82,1,216,216,82,subset,probability
309,intermediate,16,16,40,won,102,1,216,216,102,subset,probability
310,intermediate,16,16,40,won,77,2,216,216,77,subset,probability
311,intermediate,16,16,40,won,77,2,216,216,77,subset,probability
312,intermediate,16,16,40,won,73,0,216,216,73,subset,probability
313,intermediate,16,16,40,won,112,1,216,216,112,subset,probability
314,intermediate,16,16,40,won,75,0,216,216,75,subset,probability
315,intermediate,16,16,40,lost,63,5,215,216,65,subset,probability
316,intermediate,16,16,40,won,90,0,216,216,90,subset,probability
317,intermediate,16,16,40,lost,99,1,216,216,100,subset,probability
318,intermediate,16,16,40,won,67,3,216,216,67,subset,probability
319,intermediate,16,16,40,won,81,0,216,216,81,subset,probability
320,intermediate,16,16,40,won,109,4,216,216,109,subset,probability
321,intermediate,16,16,40,won,87,0,216,216,87,subset,probability
322,intermediate,16,16,40,lost,61,1,215,216,63,subset,probability
323,intermediate,16,16,40,won,78,0,216,216,78,subset,probability
324,intermediate,16,16,40,lost,3,1,24,216,196,subset,probability
325,intermediate,16,16,40,won,83,1,216,216,83,subset,probability
326,intermediate,16,16,40,won,69,0,216,216,69,subset,probability
327,intermediate,16,16,40,won,73,0,216,216,73,subset,probability
328,intermediate,16,16,40,won,89,0,216,216,89,subset,probability
329,intermediate,16,16,40,won,83,0,216,216,83,subset,probability
330,intermediate,16,16,40,won,71,4,216,216,71,subset,probability
331,intermediate,16,16,40,won,93,1,216,216,93,subset,probability
332,intermediate,16,16,40,won,83,0,216,216,83,subset,probability
333,intermediate,16,16,40,won,90,0,216,216,90,subset,probability
334,intermediate,16,16,40,won,116,0,216,216,116,subset,probability
335,intermediate,16,16,40,won,64,1,216,216,64,subset,probability
336,intermediate,16,16,40,won,82,0,216,216,82,subset,probability
337,intermediate,16,16,40,won,83,2,216,216,83,subset,probability
338,intermediate,16,16,40,won,74,0,216,216,74,subset,probability
339,intermediate,16,16,40,won,97,1,216,216,97,subset,probability
340,intermediate,16,16,40,won,74,0,216,216,74,subset,probability
341,intermediate,16,16,40,won,73,0,216,216,73,subset,probability
342,intermediate,16,16,40,won,67,3,216,216,67,subset,probability
343,intermediate,16,16,40,won,70,1,216,216,70,subset,probability
344,intermediate,16,16,40,won,84,0,216,216,84,subset,probability
345,intermediate,16,16,40,won,87,0,216,216,87,subset,probability
346,intermediate,16,16,40,won,73,2,216,216,73,subset,probability
347,intermediate,16,16,40,won,67,1,216,216,67,subset,probability
348,intermediate,16,16,40,won,55,0,216,216,55,subset,probability
349,intermediate,16,16,40,won,67,1,216,216,67,subset,probability
350,intermediate,16,16,40,lost,18,2,97,216,138,subset,probability
351,intermediate,16,16,40,won,79,1,216,216,79,subset,probability
352,intermediate,16,16,40,won,71,0,216,216,71,subset,probability
353,intermediate,16,16,40,won,79,0,216,216,79,subset,probability
354,intermediate,16,16,40,lost,63,3,204,216,76,subset,probability
355,intermediate,16,16,40,won,77,0,216,216,77,subset,probability
356,intermediate,16,16,40,won,61,1,216,216,61,subset,probability
357,intermediate,16,16,40,lost,77,1,215,216,79,subset,probability
358,intermediate,16,16,40,won,87,1,216,216,87,subset,probability
359,intermediate,16,16,40,won,88,0,216,216,88,subset,probability
360,intermediate,16,16,40,won,91,0,216,216,91,subset,probability
361,intermediate,16,16,40,won,91,2,216,216,91,subset,probability
362,intermediate,16,16,40,won,67,1,216,216,67,subset,probability
363,intermediate,16,16,40,lost,73,1,215,216,75,subset,probability
364,intermediate,16,16,40,won,74,3,216,216,74,subset,probability
365,intermediate,16,16,40,won,82,3,216,216,82,subset,probability
366,intermediate,16,16,40,lost,89,2,216,216,90,subset,probability
367,intermediate,16,16,40,won,88,8,216,216,88,subset,probability
368,intermediate,16,16,40,won,72,0,216,216,72,subset,probability
369,intermediate,16,16,40,won,83,4,216,216,83,subset,probability
370,intermediate,16,16,40,lost,86,1,215,216,88,subset,probability
371,intermediate,16,16,40,won,87,0,216,216,87,subset,probability
372,intermediate,16,16,40,won,86,0,216,216,86,subset,probability
373,intermediate,16,16,40,won,85,4,216,216,85,subset,probability
374,intermediate,16,16,40,won,79,1,216,216,79,subset,probability
375,intermediate,16,16,40,won,109,0,216,216,109,subset,probability
376,intermediate,16,16,40,won,65,0,216,216,65,subset,probability
377,intermediate,16,16,40,won,68,0,216,216,68,subset,probability
378,intermediate,16,16,40,won,72,0,216,216,72,subset,probability
379,intermediate,16,16,40,won,81,0,216,216,81,subset,probability
380,intermediate,16,16,40,won,95,0,216,216,95,subset,probability
381,intermediate,16,16,40,lost,17,4,31,216,203,subset,probability
382,intermediate,16,16,40,won,65,0,216,216,65,subset,probability
383,intermediate,16,16,40,won,78,1,216,216,78,subset,probability
384,intermediate,16,16,40,won,95,0,216,216,95,subset,probability
385,intermediate,16,16,40,lost,42,1,215,216,44,subset,probability
386,intermediate,16,16,40,won,71,1,216,216,71,subset,probability
387,intermediate,16,16,40,lost,78,2,215,216,80,subset,probability
388,intermediate,16,16,40,won,111,5,216,216,111,subset,probability
389,intermediate,16,16,40,won,77,0,216,216,77,subset,probability
390,intermediate,16,16,40,won,84,3,216,216,84,subset,probability
391,intermediate,16,16,40,lost,74,1,210,216,81,subset,probability
392,intermediate,16,16,40,won,77,0,216,216,77,subset,probability
393,intermediate,16,16,40,won,87,0,216,216,87,subset,probability
394,intermediate,16,16,40,won,65,0,216,216,65,subset,probability
395,intermediate,16,16,40,won,68,0,216,216,68,subset,probability
396,intermediate,16,16,40,lost,61,1,171,216,107,subset,probability
397,intermediate,16,16,40,won,85,0,216,216,85,subset,probability
398,intermediate,16,16,40,won,72,0,216,216,72,subset,probability
399,intermediate,16,16,40,lost,88,3,213,216,92,subset,probability
400,intermediate,16,16,40,won,96,0,216,216,96,subset,probability
401,intermediate,16,16,40,won,92,0,216,216,92,subset,probability
402,intermediate,16,16,40,won,57,0,216,216,57,subset,probability
403,intermediate,16,16,40,lost,64,1,215,216,66,subset,probability
404,intermediate,16,16,40,won,69,0,216,216,69,subset,probability
405,intermediate,16,16,40,won,90,0,216,216,90,subset,probability
406,intermediate,16,16,40,won,74,0,216,216,74,subset,probability
407,intermediate,16,16,40,lost,79,1,216,216,80,subset,probability
408,intermediate,16,16,40,won,83,1,216,216,83,subset,probability
409,intermediate,16,16,40,won,100,1,216,216,100,subset,probability
410,intermediate,16,16,40,won,91,0,216,216,91,subset,probability
411,intermediate,16,16,40,won,55,0,216,216,55,subset,probability
412,intermediate,16,16,40,lost,77,3,216,216,78,subset,probability
413,intermediate,16,16,40,won,78,1,216,216,78,subset,probability
414,intermediate,16,16,40,won,81,2,216,216,81,subset,probability
415,intermediate,16,16,40,won,74,0,216,216,74,subset,probability
416,intermediate,16,16,40,lost,5,4,16,216,206,subset,probability
417,intermediate,16,16,40,won,113,2,216,216,113,subset,probability
418,intermediate,16,16,40,won,99,0,216,216,99,subset,probability
419,intermediate,16,16,40,won,94,0,216,216,94,subset,probability
420,intermediate,16,16,40,lost,65,1,214,216,68,subset,probability
421,intermediate,16,16,40,lost,73,1,205,216,85,subset,probability
422,intermediate,16,16,40,won,84,0,216,216,84,subset,probability
423,intermediate,16,16,40,won,112,0,216,216,112,subset,probability
424,intermediate,16,16,40,won,85,2,216,216,85,subset,probability
425,intermediate,16,16,40,lost,86,1,216,216,87,subset,probability
426,intermediate,16,16,40,won,71,0,216,216,71,subset,probability
427,intermediate,16,16,40,lost,72,1,215,216,74,subset,probability
428,intermediate,16,16,40,won,72,5,216,216,72,subset,probability
429,intermediate,16,16,40,won,80,0,216,216,80,subset,probability
430,intermediate,16,16,40,won,86,0,216,216,86,subset,probability
431,intermediate,16,16,40,won,73,0,216,216,73,subset,probability
432,intermediate,16,16,40,won,77,0,216,216,77,subset,probability
433,intermediate,16,16,40,won,83,0,216,216,83,subset,probability
434,intermediate,16,16,40,won,87,0,216,216,87,subset,probability
435,intermediate,16,16,40,won,85,0,216,216,85,subset,probability
436,intermediate,16,16,40,won,74,0,216,216,74,subset,probability
437,intermediate,16,16,40,won,70,0,216,216,70,subset,probability
438,intermediate,16,16,40,won,92,0,216,216,92,subset,probability
439,intermediate,16,16,40,won,92,0,216,216,92,subset,probability
440,intermediate,16,16,40,won,88,3,216,216,88,subset,probability
441,intermediate,16,16,40,won,97,0,216,216,97,subset,probability
442,intermediate,16,16,40,won,95,4,216,216,95,subset,probability
443,intermediate,16,16,40,lost,82,2,216,216,83,subset,probability
444,intermediate,16,16,40,won,83,0,216,216,83,subset,probability
445,intermediate,16,16,40,won,72,2,216,216,72,subset,probability
446,intermediate,16,16,40,lost,108,2,216,216,109,subset,probability
447,intermediate,16,16,40,won,82,0,216,216,82,subset,probability
448,intermediate,16,16,40,lost,84,2,215,216,86,subset,probability
449,intermediate,16,16,40,won,78,1,216,216,78,subset,probability
450,intermediate,16,16,40,lost,28,9,132,216,113,subset,probability
451,intermediate,16,16,40,won,83,0,216,216,83,subset,probability
452,intermediate,16,16,40,won,79,1,216,216,79,subset,probability
453,intermediate,16,16,40,won,91,0,216,216,91,subset,probability
454,intermediate,16,16,40,won,67,0,216,216,67,subset,probability
455,intermediate,16,16,40,lost,77,1,216,216,78,subset,probability
456,intermediate,16,16,40,won,92,0,216,216,92,subset,probability
457,intermediate,16,16,40,won,82,0,216,216,82,subset,probability
458,intermediate,16,16,40,won,64,0,216,216,64,subset,probability
459,intermediate,16,16,40,won,72,1,216,216,72,subset,probability
460,intermediate,16,16,40,won,82,3,216,216,82,subset,probability
461,intermediate,16,16,40,won,56,0,216,216,56,subset,probability
462,intermediate,16,16,40,won,89,0,216,216,89,subset,probability
463,intermediate,16,16,40,won,103,0,216,216,103,subset,probability
464,intermediate,16,16,40,lost,72,2,211,216,78,subset,probability
465,intermediate,16,16,40,lost,87,1,214,216,90,subset,probability
466,intermediate,16,16,40,won,57,1,216,216,57,subset,probability
467,intermediate,16,16,40,lost,85,1,216,216,86,subset,probability
468,intermediate,16,16,40,won,84,0,216,216,84,subset,probability
469,intermediate,16,16,40,lost,78,1,216,216,79,subset,probability
470,intermediate,16,16,40,won,82,0,216,216,82,subset,probability
471,intermediate,16,16,40,won,84,0,216,216,84,subset,probability
472,intermediate,16,16,40,lost,72,1,215,216,74,subset,probability
473,intermediate,16,16,40,won,115,10,216,216,115,subset,probability
474,intermediate,16,16,40,won,83,0,216,216,83,subset,probability
475,intermediate,16,16,40,won,89,0,216,216,89,subset,probability
476,intermediate,16,16,40,won,61,4,216,216,61,subset,probability
477,intermediate,16,16,40,lost,44,2,150,216,111,subset,probability
478,intermediate,16,16,40,won,82,0,216,216,82,subset,probability
479,intermediate,16,16,40,won,85,1,216,216,85,subset,probability
480,intermediate,16,16,40,won,88,0,216,216,88,subset,probability
481,intermediate,16,16,40,won,72,1,216,216,72,subset,probability
482,intermediate,16,16,40,lost,7,6,18,216,206,subset,probability
483,intermediate,16,16,40,won,103,0,216,216,103,subset,probability
484,intermediate,16,16,40,won,79,5,216,216,79,subset,probability
485,intermediate,16,16,40,won,81,0,216,216,81,subset,probability
486,intermediate,16,16,40,lost,71,2,211,216,77,subset,probability
487,intermediate,16,16,40,lost,56,2,214,216,59,subset,probability
488,intermediate,16,16,40,won,83,0,216,216,83,subset,probability
489,intermediate,16,16,40,won,81,8,216,216,81,subset,probability
490,intermediate,16,16,40,lost,53,2,198,216,72,subset,probability
491,intermediate,16,16,40,won,77,0,216,216,77,subset,probability
492,intermediate,16,16,40,won,101,0,216,216,101,subset,probability
493,intermediate,16,16,40,won,82,0,216,216,82,subset,probability
494,intermediate,16,16,40,won,59,0,216,216,59,subset,probability
495,intermediate,16,16,40,won,99,0,216,216,99,subset,probability
496,intermediate,16,16,40,lost,79,4,215,216,81,subset,probability
497,intermediate,16,16,40,won,84,0,216,216,84,subset,probability
498,intermediate,16,16,40,won,69,6,216,216,69,subset,probability
499,intermediate,16,16,40,won,98,6,216,216,98,subset,probability
500,intermediate,16,16,40,lost,63,1,202,216,78,subset,probability
501,intermediate,16,16,40,won,87,0,216,216,87,subset,probability
502,intermediate,16,16,40,won,75,1,216,216,75,subset,probability
503,intermediate,16,16,40,won,86,3,216,216,86,subset,probability
504,intermediate,16,16,40,won,79,0,216,216,79,subset,probability
505,intermediate,16,16,40,lost,63,1,216,216,64,subset,probability
506,intermediate,16,16,40,won,99,0,216,216,99,subset,probability
507,intermediate,16,16,40,won,109,0,216,216,109,subset,probability
508,intermediate,16,16,40,won,71,0,216,216,71,subset,probability
509,intermediate,16,16,40,won,108,3,216,216,108,subset,probability
510,intermediate,16,16,40,won,79,0,216,216,79,subset,probability
511,intermediate,16,16,40,lost,9,2,34,216,192,subset,probability
512,intermediate,16,16,40,won,108,2,216,216,108,subset,probability
513,intermediate,16,16,40,won,72,0,216,216,72,subset,probability
514,intermediate,16,16,40,won,88,6,216,216,88,subset,probability
515,intermediate,16,16,40,lost,86,1,215,216,88,subset,probability
516,intermediate,16,16,40,won,89,0,216,216,89,subset,probability
517,intermediate,16,16,40,won,66,0,216,216,66,subset,probability
518,intermediate,16,16,40,won,60,0,216,216,60,subset,probability
519,intermediate,16,16,40,won,89,0,216,216,89,subset,probability
520,intermediate,16,16,40,won,74,2,216,216,74,subset,probability
521,intermediate,16,16,40,won,79,1,216,216,79,subset,probability
522,intermediate,16,16,40,lost,65,1,216,216,66,subset,probability
523,intermediate,16,16,40,won,69,0,216,216,69,subset,probability
524,intermediate,16,16,40,lost,56,3,211,216,62,subset,probability
525,intermediate,16,16,40,won,60,0,216,216,60,subset,probability
526,intermediate,16,16,40,won,97,0,216,216,97,subset,probability
527,intermediate,16,16,40,won,85,0,216,216,85,subset,probability
528,intermediate,16,16,40,won,91,0,216,216,91,subset,probability
529,intermediate,16,16,40,won,67,0,216,216,67,subset,probability
530,intermediate,16,16,40,won,66,0,216,216,66,subset,probability
531,intermediate,16,16,40,won,90,0,216,216,90,subset,probability
532,intermediate,16,16,40,won,89,2,216,216,89,subset,probability
533,intermediate,16,16,40,won,80,0,216,216,80,subset,probability
534,intermediate,16,16,40,won,96,1,216,216,96,subset,probability
535,intermediate,16,16,40,lost,96,4,215,216,98,subset,probability
536,intermediate,16,16,40,won,95,0,216,216,95,subset,probability
537,intermediate,16,16,40,won,86,1,216,216,86,subset,probability
538,intermediate,16,16,40,won,71,1,216,216,71,subset,probability
539,intermediate,16,16,40,won,56,1,216,216,56,subset,probability
540,intermediate,16,16,40,won,85,1,216,216,85,subset,probability
541,intermediate,16,16,40,won,60,1,216,216,60,subset,probability
542,intermediate,16,16,40,won,74,0,216,216,74,subset,probability
543,intermediate,16,16,40,won,86,3,216,216,86,subset,probability
544,intermediate,16,16,40,lost,49,1,200,216,66,subset,probability
545,intermediate,16,16,40,lost,78,1,216,216,79,subset,probability
546,intermediate,16,16,40,won,68,0,216,216,68,subset,probability
547,intermediate,16,16,40,won,85,2,216,216,85,subset,probability
548,intermediate,16,16,40,won,89,0,216,216,89,subset,probability
549,intermediate,16,16,40,won,87,1,216,216,87,subset,probability
550,intermediate,16,16,40,lost,72,1,214,216,75,subset,probability
551,intermediate,16,16,40,won,106,1,216,216,106,subset,probability
552,intermediate,16,16,40,won,96,0,216,216,96,subset,probability
553,intermediate,16,16,40,lost,54,1,216,216,55,subset,probability
554,intermediate,16,16,40,won,63,0,216,216,63,subset,probability
555,intermediate,16,16,40,won,62,0,216,216,62,subset,probability
556,intermediate,16,16,40,won,91,0,216,216,91,subset,probability
557,intermediate,16,16,40,lost,79,2,213,216,83,subset,probability
558,intermediate,16,16,40,won,103,0,216,216,103,subset,probability
559,intermediate,16,16,40,won,108,1,216,216,108,subset,probability
560,intermediate,16,16,40,won,80,0,216,216,80,subset,probability
561,intermediate,16,16,40,won,90,3,216,216,90,subset,probability
562,intermediate,16,16,40,won,94,0,216,216,94,subset,probability
563,intermediate,16,16,40,lost,93,1,215,216,95,subset,probability
564,intermediate,16,16,40,won,79,1,216,216,79,subset,probability
565,intermediate,16,16,40,won,63,0,216,216,63,subset,probability
566,intermediate,16,16,40,won,91,0,216,216,91,subset,probability
567,intermediate,16,16,40,won,81,0,216,216,81,subset,probability
568,intermediate,16,16,40,won,65,1,216,216,65,subset,probability
569,intermediate,16,16,40,won,65,1,216,216,65,subset,probability
570,intermediate,16,16,40,won,66,0,216,216,66,subset,probability
571,intermediate,16,16,40,won,104,0,216,216,104,subset,probability
572,intermediate,16,16,40,won,72,0,216,216,72,subset,probability
573,intermediate,16,16,40,won,81,0,216,216,81,subset,probability
574,intermediate,16,16,40,lost,2,1,10,216,209,subset,probability
575,intermediate,16,16,40,won,76,1,216,216,76,subset,probability
576,intermediate,16,16,40,won,77,0,216,216,77,subset,probability
577,intermediate,16,16,40,won,110,1,216,216,110,subset,probability
578,intermediate,16,16,40,won,83,0,216,216,83,subset,probability
579,intermediate,16,16,40,won,75,0,216,216,75,subset,probability
580,intermediate,16,16,40,won,79,2,216,216,79,subset,probability
581,intermediate,16,16,40,won,71,3,216,216,71,subset,probability
582,intermediate,16,16,40,won,78,1,216,216,78,subset,probability
583,intermediate,16,16,40,lost,72,1,208,216,81,subset,probability
584,intermediate,16,16,40,won,87,0,216,216,87,subset,probability
585,intermediate,16,16,40,won,81,0,216,216,81,subset,probability
586,intermediate,16,16,40,won,48,0,216,216,48,subset,probability
587,intermediate,16,16,40,won,86,0,216,216,86,subset,probability
588,intermediate,16,16,40,won,67,0,216,216,67,subset,probability
589,intermediate,16,16,40,lost,56,1,193,216,80,subset,probability
590,intermediate,16,16,40,won,89,5,216,216,89,subset,probability
591,intermediate,16,16,40,won,78,0,216,216,78,subset,probability
592,intermediate,16,16,40,won,77,1,216,216,77,subset,probability
593,intermediate,16,16,40,won,58,0,216,216,58,subset,probability
594,intermediate,16,16,40,lost,87,1,216,216,88,subset,probability
595,intermediate,16,16,40,lost,73,1,216,216,74,subset,probability
596,intermediate,16,16,40,won,72,1,216,216,72,subset,probability
597,intermediate,16,16,40,won,62,1,216,216,62,subset,probability
598,intermediate,16,16,40,won,67,0,216,216,67,subset,probability
599,intermediate,16,16,40,won,84,2,216,216,84,subset,probability
600,intermediate,16,16,40,lost,67,5,216,216,68,subset,probability
601,expert,30,16,99,lost,165,8,357,381,190,subset,probability
602,expert,30,16,99,won,185,3,381,381,185,subset,probability
603,expert,30,16,99,won,198,2,381,381,198,subset,probability
604,expert,30,16,99,lost,117,6,233,381,266,subset,probability
605,expert,30,16,99,won,199,1,381,381,199,subset,probability
606,expert,30,16,99,won,206,4,381,381,206,subset,probability
607,expert,30,16,99,lost,190,2,355,381,217,subset,probability
608,expert,30,16,99,lost,216,6,381,381,217,subset,probability
609,expert,30,16,99,won,204,7,381,381,204,subset,probability
610,expert,30,16,99,lost,13,8,37,381,358,subset,probability
611,expert,30,16,99,lost,84,4,272,381,194,subset,probability
612,expert,30,16,99,won,194,4,381,381,194,subset,probability
613,expert,30,16,99,won,215,3,381,381,215,subset,probability
614,expert,30,16,99,won,174,2,381,381,174,subset,probability
615,expert,30,16,99,lost,248,2,375,381,255,subset,probability
616,expert,30,16,99,lost,192,4,374,381,200,subset,probability
617,expert,30,16,99,lost,203,11,379,381,206,subset,probability
618,expert,30,16,99,won,222,4,381,381,222,subset,probability
619,expert,30,16,99,lost,182,1,371,381,193,subset,probability
620,expert,30,16,99,lost,12,6,29,381,365,subset,probability
621,expert,30,16,99,lost,194,5,319,381,257,subset,probability
622,expert,30,16,99,lost,123,6,261,381,244,subset,probability
623,expert,30,16,99,lost,129,1,319,381,192,subset,probability
624,expert,30,16,99,won,208,4,381,381,208,subset,probability
625,expert,30,16,99,lost,165,1,322,381,225,subset,probability
626,expert,30,16,99,won,225,7,381,381,225,subset,probability
627,expert,30,16,99,won,222,1,381,381,222,subset,probability
628,expert,30,16,99,won,208,1,381,381,208,subset,probability
629,expert,30,16,99,lost,216,1,374,381,224,subset,probability
630,expert,30,16,99,lost,110,2,274,381,218,subset,probability
631,expert,30,16,99,won,215,5,381,381,215,subset,probability
632,expert,30,16,99,lost,209,4,376,381,215,subset,probability
633,expert,30,16,99,lost,135,3,280,381,237,subset,probability
634,expert,30,16,99,lost,13,11,28,381,367,subset,probability
635,expert,30,16,99,won,234,3,381,381,234,subset,probability
636,expert,30,16,99,won,199,0,381,381,199,subset,probability
637,expert,30,16,99,lost,218,9,379,381,221,subset,probability
638,expert,30,16,99,won,203,2,381,381,203,subset,probability
639,expert,30,16,99,lost,4,2,41,381,345,subset,probability
640,expert,30,16,99,lost,173,4,355,381,200,subset,probability
641,expert,30,16,99,lost,132,10,234,381,280,subset,probability
642,expert,30,16,99,won,217,3,381,381,217,subset,probability
643,expert,30,16,99,lost,177,6,359,381,200,subset,probability
644,expert,30,16,99,won,196,5,381,381,196,subset,probability
645,expert,30,16,99,lost,186,1,378,381,190,subset,probability
646,expert,30,16,99,won,225,4,381,381,225,subset,probability
647,expert,30,16,99,lost,68,13,131,381,319,subset,probability
648,expert,30,16,99,lost,192,2,381,381,193,subset,probability
649,expert,30,16,99,won,212,2,381,381,212,subset,probability
650,expert,30,16,99,won,222,13,381,381,222,subset,probability
651,expert,30,16,99,lost,192,4,379,381,195,subset,probability
652,expert,30,16,99,lost,26,1,46,381,362,subset,probability
653,expert,30,16,99,lost,120,4,269,381,233,subset,probability
654,expert,30,16,99,lost,151,5,280,381,253,subset,probability
655,expert,30,16,99,lost,129,2,247,381,264,subset,probability
656,expert,30,16,99,lost,178,5,375,381,185,subset,probability
657,expert,30,16,99,won,233,13,381,381,233,subset,probability
658,expert,30,16,99,won,236,17,381,381,236,subset,probability
659,expert,30,16,99,lost,175,7,369,381,188,subset,probability
660,expert,30,16,99,lost,122,3,299,381,205,subset,probability
661,expert,30,16,99,lost,195,5,377,381,200,subset,probability
662,expert,30,16,99,lost,12,11,23,381,371,subset,probability
663,expert,30,16,99,won,197,3,381,381,197,subset,probability
664,expert,30,16,99,lost,161,5,381,381,162,subset,probability
665,expert,30,16,99,won,160,2,381,381,160,subset,probability
666,expert,30,16,99,lost,7,5,24,381,365,subset,probability
667,expert,30,16,99,lost,4,3,12,381,374,subset,probability
668,expert,30,16,99,won,235,2,381,381,235,subset,probability
669,expert,30,16,99,lost,153,4,358,381,177,subset,probability
670,expert,30,16,99,lost,189,4,376,381,195,subset,probability
671,expert,30,16,99,lost,224,3,380,381,226,subset,probability
672,expert,30,16,99,won,196,6,381,381,196,subset,probability
673,expert,30,16,99,won,228,1,381,381,228,subset,probability
674,expert,30,16,99,lost,174,3,327,381,229,subset,probability
675,expert,30,16,99,lost,215,3,379,381,218,subset,probability
676,expert,30,16,99,lost,162,3,351,381,193,subset,probability
677,expert,30,16,99,won,173,1,381,381,173,subset,probability
678,expert,30,16,99,lost,5,4,16,381,371,subset,probability
679,expert,30,16,99,won,186,9,381,381,186,subset,probability
